,ticket_id,day_of_week_num,company_size_cat,industry_cat,customer_tier_cat,past_30d_tickets,past_90d_incidents,product_area_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,priority_cat
23463,1000023463,4,1,1,1,3,1,2,0,2.324707865,2,1,0,0,1
23464,1000023464,2,2,5,3,6,2,1,102,13.5700552,0,0,0,0,3
23465,1000023465,3,1,1,1,2,2,1,17,9.423780266,0,0,0,0,1
23466,1000023466,5,2,7,3,3,2,4,32,7.607575533,11,0,0,0,2
23467,1000023467,1,3,7,3,7,5,3,305,2.229914985,0,0,0,0,2
23468,1000023468,1,1,3,2,3,1,5,12,0.818610258,4,0,0,0,1
23469,1000023469,2,1,7,1,1,1,6,2,9.307732997,31,0,0,0,1
23470,1000023470,3,2,5,3,3,0,6,11,4.709670768,27,0,0,0,2
23471,1000023471,3,1,4,1,0,2,6,7,5.406899822,14,0,0,0,1
23472,1000023472,5,3,6,2,12,2,1,1745,9.559580725,0,0,0,0,3
23473,1000023473,2,2,7,2,6,1,4,96,11.32165359,0,0,0,0,2
23474,1000023474,1,1,4,1,0,2,6,12,3.428606808,29,0,0,0,2
23475,1000023475,1,3,3,2,15,0,6,527,5.55841629,59,0,0,0,3
23476,1000023476,2,2,2,2,0,2,2,110,4.291766509,0,0,0,0,2
23477,1000023477,1,2,2,1,0,1,1,86,2.233905321,0,0,0,0,1
23478,1000023478,4,3,6,2,6,1,6,228,1.934891488,0,0,0,0,1
23479,1000023479,1,1,7,2,4,3,2,5,4.519793477,7,1,0,0,2
23480,1000023480,5,2,2,1,0,2,3,7,1.022277391,9,0,0,0,1
23481,1000023481,3,2,4,2,1,1,3,54,1.556408804,0,0,0,0,1
23482,1000023482,6,1,3,1,6,1,1,42,0.714719689,0,0,0,0,1
23483,1000023483,2,3,1,3,7,1,3,458,4.094378451,0,0,0,0,2
23484,1000023484,4,2,3,3,1,3,6,33,3.132384442,0,0,0,0,1
23485,1000023485,1,2,3,3,3,1,5,35,2.110726262,18,0,0,0,2
23486,1000023486,1,1,7,2,2,2,6,8,2.855346737,0,0,0,0,1
23487,1000023487,4,3,3,2,7,5,4,1718,9.046494127,0,0,0,0,2
23488,1000023488,1,1,1,1,1,2,1,33,7.082103069,24,0,0,0,2
23489,1000023489,1,3,7,3,8,1,3,107,0.917346326,0,0,0,0,1
23490,1000023490,4,3,3,2,7,4,2,167,7.382351328,0,0,0,0,2
23491,1000023491,5,1,4,1,1,4,1,1,6.280328198,0,0,0,0,1
23492,1000023492,3,1,7,1,1,3,6,3,2.540022595,9,0,0,0,1
23493,1000023493,1,1,6,1,2,2,1,53,1.080838027,17,0,0,0,2
23494,1000023494,7,2,7,2,4,0,5,28,3.720121393,4,0,0,0,1
23495,1000023495,4,1,1,1,0,3,5,7,1.533317469,0,0,0,0,1
23496,1000023496,5,1,4,1,2,2,3,4,3.267167283,0,0,0,0,1
23497,1000023497,5,2,3,2,5,5,5,24,0.283655433,0,0,0,0,1
23498,1000023498,1,1,5,1,2,0,3,3,1.054906767,0,0,0,0,1
23499,1000023499,5,2,3,2,4,0,6,18,5.738672362,42,0,0,0,2
23500,1000023500,1,3,3,2,4,1,5,58,1.37985334,0,0,0,0,1
23501,1000023501,4,3,6,2,3,1,3,300,1.463831258,3,0,0,0,2
23502,1000023502,3,1,1,1,2,2,6,15,2.52901811,0,0,0,0,1
23503,1000023503,5,3,6,2,11,4,6,59,5.544133086,17,0,0,0,2
23504,1000023504,2,3,6,2,9,2,2,835,1.944590634,14,0,0,0,3
23505,1000023505,1,1,5,1,4,2,1,56,2.551248458,0,0,0,0,1
23506,1000023506,3,3,1,3,3,5,3,304,6.362814148,0,0,0,0,2
23507,1000023507,2,2,3,2,3,2,1,59,3.670676118,0,0,0,0,1
23508,1000023508,3,1,2,1,3,0,2,23,2.337920827,0,0,0,0,1
23509,1000023509,1,1,7,1,0,1,6,9,0.852686118,0,0,0,0,1
23510,1000023510,2,3,3,2,2,1,4,638,4.593460596,0,0,0,1,3
23511,1000023511,2,1,2,2,5,1,5,17,4.651324669,0,0,0,0,1
23512,1000023512,2,2,7,3,2,2,5,52,2.21961358,0,0,0,0,1
23513,1000023513,1,2,3,2,2,2,1,54,6.802727731,49,0,0,0,2
23514,1000023514,4,1,2,2,2,2,3,8,5.565912173,0,0,0,0,1
23515,1000023515,1,3,3,2,9,3,6,177,3.28798795,0,0,0,0,1
23516,1000023516,2,1,3,2,0,3,5,0,4.23281787,0,0,0,0,1
23517,1000023517,3,3,1,3,6,5,6,107,1.426262653,17,0,0,0,2
23518,1000023518,4,2,3,2,3,2,5,77,3.200957094,9,0,0,0,2
23519,1000023519,1,2,3,2,2,3,4,128,5.814323055,9,0,0,0,2
23520,1000023520,2,3,1,3,6,0,1,671,15.9000763,9,0,0,0,3
23521,1000023521,4,2,3,2,0,3,2,6,14.81875212,0,0,0,0,1
23522,1000023522,4,1,7,2,2,2,3,3,4.395940866,0,0,0,0,1
23523,1000023523,1,1,7,1,0,1,6,1,5.760420703,0,0,0,0,1
23524,1000023524,2,2,3,2,5,3,2,134,3.87902543,28,0,0,0,2
23525,1000023525,4,3,3,2,7,2,4,113,10.74871031,0,0,0,0,2
23526,1000023526,3,3,1,3,11,3,5,299,2.68287848,0,0,0,0,2
23527,1000023527,2,1,5,1,3,1,1,53,4.929837889,17,0,0,0,2
23528,1000023528,2,2,3,2,1,0,6,132,1.668905967,0,0,0,0,1
23529,1000023529,4,3,7,3,9,2,6,180,6.96805313,9,0,0,0,3
23530,1000023530,3,2,5,3,1,3,1,26,3.06221062,0,0,0,0,1
23531,1000023531,3,3,6,2,3,1,3,232,5.881398004,34,0,0,0,3
23532,1000023532,3,3,3,2,7,3,6,1025,1.384531396,0,0,0,0,2
23533,1000023533,5,2,7,2,5,1,5,23,0.491103952,11,0,0,0,1
23534,1000023534,1,2,4,2,2,1,3,7,1.442620985,0,0,0,0,1
23535,1000023535,4,3,7,3,2,2,6,625,2.330342569,0,0,0,0,2
23536,1000023536,2,2,5,3,0,3,5,5,1.591928997,0,0,0,0,1
23537,1000023537,5,2,5,3,5,4,1,90,1.259975321,0,0,0,0,1
23538,1000023538,2,1,7,2,3,1,6,3,12.74510211,0,0,0,0,1
23539,1000023539,2,1,7,1,3,4,1,12,1.971211055,0,0,0,0,1
23540,1000023540,5,3,7,3,4,1,5,232,2.915792712,0,0,0,0,2
23541,1000023541,2,1,7,1,3,0,3,1,10.01426097,0,0,0,0,1
23542,1000023542,5,2,7,3,1,2,1,299,10.39041313,36,0,0,0,3
23543,1000023543,2,1,5,1,3,3,1,13,3.925007994,0,0,0,0,1
23544,1000023544,5,1,7,1,3,4,1,4,3.508047938,62,0,0,0,2
23545,1000023545,2,2,3,2,2,2,6,41,12.5620703,39,0,0,0,2
23546,1000023546,3,2,3,3,2,1,1,62,9.337975077,0,0,0,0,2
23547,1000023547,3,2,2,1,6,1,6,35,3.644025124,0,0,0,0,1
23548,1000023548,4,3,1,3,9,4,2,804,6.995435429,2,0,0,0,3
23549,1000023549,2,3,3,2,11,3,4,2579,1.535698765,0,0,0,0,2
23550,1000023550,1,1,2,2,3,0,2,18,1.290723371,43,1,0,0,2
23551,1000023551,1,1,6,1,1,2,6,11,20.6939714,24,0,0,0,2
23552,1000023552,5,1,6,1,0,1,5,0,0.477558393,0,0,0,0,1
23553,1000023553,2,2,5,3,2,0,2,160,2.021394785,58,0,0,0,3
23554,1000023554,2,3,3,2,6,4,5,87,1.08340105,0,0,0,0,1
23555,1000023555,3,3,1,3,6,3,2,529,0.625978702,17,0,0,0,3
23556,1000023556,2,1,4,1,2,1,1,26,21.19665023,0,0,0,0,2
23557,1000023557,3,3,6,2,11,4,1,550,1.694635186,0,0,0,0,2
23558,1000023558,2,2,3,2,3,1,4,119,23.05346549,0,0,0,0,2
23559,1000023559,3,1,4,1,2,1,3,8,3.267242952,0,0,0,0,1
23560,1000023560,5,2,5,3,6,3,1,83,6.423263409,0,0,0,0,2
23561,1000023561,3,2,2,1,3,3,2,15,1.398927078,0,0,0,0,1
23562,1000023562,3,1,3,1,2,3,5,8,1.145027544,0,0,0,0,1
23563,1000023563,1,3,6,2,5,1,5,729,0.128906373,7,0,0,0,2
23564,1000023564,2,1,4,1,5,3,1,4,4.53597606,51,0,0,0,2
23565,1000023565,3,3,3,2,3,2,5,277,2.341326504,0,0,0,0,1
23566,1000023566,1,1,6,1,3,1,5,1,3.619882998,0,0,0,0,1
23567,1000023567,2,1,3,2,2,2,1,67,4.66841222,0,0,0,0,1
23568,1000023568,4,2,3,3,3,0,5,36,2.582262351,28,0,0,0,2
23569,1000023569,5,3,1,3,5,4,3,151,6.170765137,0,0,0,0,2
23570,1000023570,4,1,1,1,3,0,6,18,28.20362682,0,0,0,0,1
23571,1000023571,2,2,5,3,4,2,6,82,5.470210997,0,0,0,0,2
23572,1000023572,2,2,7,2,5,3,5,13,3.287660377,8,0,0,0,1
23573,1000023573,2,2,4,2,1,2,6,91,1.143372187,0,0,0,0,1
23574,1000023574,1,1,1,1,2,2,5,2,3.625532231,0,0,0,0,1
23575,1000023575,5,3,3,2,15,2,4,174,14.01273349,11,0,0,0,3
23576,1000023576,5,1,1,1,3,3,5,4,1.14961141,28,0,0,0,1
23577,1000023577,5,1,3,2,5,0,5,1,5.819880637,0,0,0,0,1
23578,1000023578,3,3,3,2,8,3,2,734,0.98666609,0,0,0,0,2
23579,1000023579,1,1,5,1,2,2,1,11,3.313119389,0,0,0,0,1
23580,1000023580,2,1,4,1,0,3,6,10,9.121443966,0,0,0,0,1
23581,1000023581,4,1,2,1,7,1,5,0,1.13679265,0,0,0,0,1
23582,1000023582,3,2,7,2,5,3,6,10,5.353424837,0,0,0,0,1
23583,1000023583,3,3,6,2,2,1,4,379,9.452268597,0,0,0,0,2
23584,1000023584,2,2,7,2,4,2,3,62,0.809679313,0,0,0,0,1
23585,1000023585,1,1,7,1,1,0,1,0,10.18537934,4,0,0,0,1
23586,1000023586,5,1,5,1,3,2,1,9,1.019042289,0,0,0,0,1
23587,1000023587,6,3,6,2,5,2,6,752,6.550308865,40,0,0,0,3
23588,1000023588,5,2,3,3,3,1,3,40,1.055198439,31,0,0,0,2
23589,1000023589,2,3,1,3,5,4,3,318,1.765894674,0,0,0,0,2
23590,1000023590,5,3,6,2,9,1,5,279,3.046767587,5,0,0,0,2
23591,1000023591,1,3,3,2,7,3,3,926,1.990135985,9,0,0,0,3
23592,1000023592,1,3,3,2,5,6,3,1349,2.205718948,0,0,0,0,2
23593,1000023593,3,1,1,1,1,0,2,10,1.632605594,0,0,0,0,1
23594,1000023594,3,1,1,1,3,1,5,6,0.401349925,35,0,0,0,1
23595,1000023595,6,1,7,1,5,0,6,6,1.777215587,44,0,0,0,1
23596,1000023596,1,1,2,2,3,4,3,196,1.057875977,5,0,0,0,2
23597,1000023597,1,1,7,1,3,2,5,4,2.834427667,4,0,0,0,1
23598,1000023598,2,2,3,3,5,1,4,17,7.985322519,0,0,0,0,1
23599,1000023599,4,1,6,1,0,2,3,5,4.370562884,0,0,0,0,1
23600,1000023600,4,1,3,2,1,3,3,12,7.710137994,0,0,0,0,1
23601,1000023601,5,1,4,1,1,2,3,2,3.307956748,3,0,0,0,1
23602,1000023602,1,2,7,2,6,0,5,24,1.151032894,0,0,0,0,1
23603,1000023603,2,2,5,3,6,2,5,12,0.817410345,0,0,0,0,1
23604,1000023604,2,2,7,2,1,0,1,26,11.83873843,32,0,0,0,2
23605,1000023605,4,1,3,2,3,4,5,0,2.017197875,11,0,0,0,1
23606,1000023606,2,1,3,2,3,1,1,2,5.568712162,0,0,0,0,1
23607,1000023607,4,1,4,1,0,1,1,3,2.113076432,0,0,0,0,1
23608,1000023608,3,3,3,2,7,3,5,244,0.930497351,0,0,0,0,1
23609,1000023609,4,3,6,2,9,5,5,3,5.210719104,0,0,0,0,1
23610,1000023610,4,3,7,3,5,5,6,244,2.58337783,7,0,0,0,3
23611,1000023611,5,2,2,1,2,0,5,13,9.260686737,5,0,0,0,1
23612,1000023612,5,2,3,2,1,3,5,6,7.798558332,0,0,0,0,1
23613,1000023613,2,1,4,1,5,1,3,1,8.257438143,15,0,0,0,1
23614,1000023614,3,2,7,2,0,1,1,33,3.405481178,16,0,0,0,2
23615,1000023615,3,1,1,1,1,1,5,5,0.933651795,7,0,0,0,1
23616,1000023616,4,1,4,1,2,1,1,42,13.99005595,0,0,0,0,2
23617,1000023617,4,3,3,2,6,2,1,339,1.488762429,0,0,0,0,2
23618,1000023618,1,1,3,1,1,4,2,1,1.159885094,0,0,0,0,1
23619,1000023619,5,2,2,2,3,1,2,219,5.124064705,0,1,0,0,2
23620,1000023620,3,2,7,3,6,0,4,135,10.05771795,62,0,0,0,3
23621,1000023621,6,3,1,3,2,2,2,378,4.255412389,0,1,0,0,3
23622,1000023622,3,1,7,1,1,1,1,2,5.393159484,9,0,0,0,1
23623,1000023623,1,1,2,1,3,0,6,2,5.642618376,9,0,0,0,1
23624,1000023624,1,2,7,2,2,1,5,13,0.650343965,0,0,0,0,1
23625,1000023625,3,1,3,2,6,2,1,22,8.919389124,0,0,0,0,1
23626,1000023626,3,2,3,2,3,1,5,17,1.919639719,3,0,0,0,1
23627,1000023627,2,2,2,2,3,1,2,59,9.096146762,0,0,0,0,2
23628,1000023628,3,2,3,3,5,3,5,9,2.452335407,0,0,0,0,1
23629,1000023629,1,1,7,2,2,4,5,3,0.907101651,0,0,0,0,1
23630,1000023630,2,1,2,2,1,1,1,38,15.33748739,0,0,0,0,2
23631,1000023631,4,2,2,1,4,3,2,12,1.43245371,0,0,0,0,1
23632,1000023632,6,3,3,2,2,1,1,303,8.901362003,35,0,0,0,3
23633,1000023633,2,2,2,2,1,0,6,71,6.689486577,23,0,0,0,2
23634,1000023634,2,1,3,1,2,2,2,14,1.222316958,0,0,0,0,1
23635,1000023635,1,3,7,3,7,2,5,89,1.154694926,9,0,0,1,3
23636,1000023636,1,3,6,2,9,2,5,8,1.037137075,21,0,0,0,2
23637,1000023637,3,2,4,2,1,3,4,53,9.707319109,41,0,0,0,2
23638,1000023638,2,3,7,3,3,6,2,323,0.0,61,1,0,0,3
23639,1000023639,3,1,7,1,2,2,1,11,12.66883416,64,0,0,0,2
23640,1000023640,2,3,7,3,8,1,5,960,7.127308286,0,0,0,0,3
23641,1000023641,5,2,4,2,1,0,6,43,7.480650009,5,0,0,0,2
23642,1000023642,5,1,3,2,2,3,1,17,14.17508797,0,0,0,0,1
23643,1000023643,4,1,5,1,2,3,1,16,9.909094781,10,0,0,0,2
23644,1000023644,4,2,2,1,1,0,5,21,2.553668031,0,0,0,0,1
23645,1000023645,3,1,3,2,2,1,2,82,0.835895304,0,0,0,0,1
23646,1000023646,1,2,7,2,5,3,6,25,1.779328627,0,0,0,0,1
23647,1000023647,2,3,7,3,12,3,2,604,0.835670468,3,0,0,0,3
23648,1000023648,3,3,7,3,9,0,3,1162,1.261871464,0,0,0,0,2
23649,1000023649,6,1,2,1,1,0,2,13,0.992503702,2,0,0,0,1
23650,1000023650,1,1,3,1,3,0,5,0,2.815971369,23,0,0,0,1
23651,1000023651,2,3,6,2,5,4,6,106,16.08681538,19,0,0,0,3
23652,1000023652,4,1,4,1,2,0,6,1,1.461486063,0,0,0,0,1
23653,1000023653,4,2,4,2,2,3,2,37,0.0,27,0,0,0,1
23654,1000023654,1,3,3,2,9,4,1,1147,9.999847077,17,0,0,0,3
23655,1000023655,5,1,1,1,2,3,6,62,4.466203884,0,0,0,0,1
23656,1000023656,2,1,2,1,4,4,2,6,1.230628385,20,0,0,0,1
23657,1000023657,5,2,4,2,3,1,6,49,1.916523808,82,0,0,0,2
23658,1000023658,3,1,7,1,2,2,5,10,0.902578156,0,0,0,0,1
23659,1000023659,3,2,4,2,5,1,2,115,3.104151739,0,0,0,0,1
23660,1000023660,3,3,3,2,6,0,4,749,12.01202403,0,0,0,0,2
23661,1000023661,3,3,3,2,6,1,2,1849,2.647125442,6,0,0,0,3
23662,1000023662,1,3,1,3,3,0,3,528,0.723108354,24,0,0,0,3
23663,1000023663,1,2,7,3,3,2,1,34,9.916767879,28,0,0,0,2
23664,1000023664,3,1,2,1,3,1,5,2,2.76856627,9,0,0,0,1
23665,1000023665,4,3,3,2,5,2,1,388,7.975832029,31,0,0,0,3
23666,1000023666,5,2,5,3,7,4,4,87,2.109657566,0,0,0,0,2
23667,1000023667,3,2,2,1,3,1,4,12,4.237605386,0,0,0,0,1
23668,1000023668,5,1,2,1,1,0,1,19,10.40557806,71,0,0,0,3
23669,1000023669,5,2,2,2,5,3,6,42,2.131340185,0,0,0,0,1
23670,1000023670,1,2,7,2,2,3,3,38,0.0,0,0,0,0,1
23671,1000023671,3,3,3,2,9,3,4,540,10.04818718,0,0,0,0,2
23672,1000023672,2,1,5,1,2,3,1,3,8.509392236,0,0,0,0,1
23673,1000023673,1,2,2,1,0,1,1,84,8.134049491,0,0,0,0,2
23674,1000023674,2,1,4,1,3,1,3,1,4.027533884,0,0,0,0,1
23675,1000023675,1,1,3,1,1,3,1,20,4.737077499,0,0,0,0,1
23676,1000023676,5,1,4,1,2,0,6,3,4.900219759,8,0,0,0,1
23677,1000023677,1,1,5,1,1,1,5,5,2.457419975,5,0,0,0,1
23678,1000023678,1,1,7,2,0,2,5,4,0.764611274,5,0,0,0,1
23679,1000023679,3,1,3,2,3,0,1,50,3.229788066,7,0,0,0,2
23680,1000023680,4,1,4,1,2,1,3,5,2.805587052,48,0,0,0,2
23681,1000023681,1,2,7,2,1,2,3,15,5.060726778,12,0,0,0,2
23682,1000023682,2,2,4,2,2,0,6,11,14.56017948,0,0,0,0,1
23683,1000023683,2,2,2,1,3,2,6,9,4.237882002,3,0,0,0,1
23684,1000023684,4,1,2,2,2,0,1,126,8.188661881,0,0,0,0,2
23685,1000023685,1,1,4,1,4,1,3,1,0.0,23,0,0,0,1
23686,1000023686,3,2,3,3,2,5,3,28,6.257568738,0,0,0,0,1
23687,1000023687,4,2,3,3,2,3,4,523,2.425131273,0,0,0,0,2
23688,1000023688,2,1,7,1,4,3,5,3,0.725247072,0,0,0,0,1
23689,1000023689,2,2,5,3,3,0,5,22,0.063654124,0,0,0,0,1
23690,1000023690,6,1,1,1,7,1,2,14,2.50666808,0,1,0,0,1
23691,1000023691,5,1,7,1,1,0,5,4,6.428561884,0,0,0,0,1
23692,1000023692,1,3,1,3,11,3,2,185,3.468509544,14,1,0,0,3
23693,1000023693,2,1,7,1,4,3,5,3,0.92691764,0,0,0,0,1
23694,1000023694,1,2,3,3,1,2,3,17,2.430600776,21,0,0,0,2
23695,1000023695,5,2,4,2,4,0,6,24,6.311632207,0,0,0,0,1
23696,1000023696,4,1,3,1,5,0,1,33,0.162957244,0,0,0,0,1
23697,1000023697,5,3,3,2,6,2,5,49,0.080701918,0,0,0,0,1
23698,1000023698,5,1,2,1,2,1,1,56,2.410941144,0,0,0,0,1
23699,1000023699,5,3,3,2,11,2,4,491,10.69590701,0,0,0,0,2
23700,1000023700,2,1,3,1,2,3,1,54,4.047260818,0,0,0,0,1
23701,1000023701,5,3,3,2,2,5,3,121,4.690400962,3,0,0,0,2
23702,1000023702,5,3,1,3,12,3,2,204,4.038949839,0,0,0,0,2
23703,1000023703,2,3,7,3,8,3,1,828,2.088207117,39,0,0,0,3
23704,1000023704,1,2,3,2,6,0,4,75,2.05731537,0,0,0,0,1
23705,1000023705,4,3,1,3,8,3,3,275,2.162477095,15,0,0,0,3
23706,1000023706,5,3,1,3,8,3,5,159,1.759503576,0,0,0,0,2
23707,1000023707,2,3,6,2,4,1,4,685,7.762251177,25,0,0,0,3
23708,1000023708,1,3,3,2,7,3,3,217,2.294899128,10,0,0,0,2
23709,1000023709,2,3,7,3,11,2,3,549,9.74243802,0,0,0,0,3
23710,1000023710,1,2,3,3,2,3,5,27,10.63519923,0,0,0,0,1
23711,1000023711,1,2,7,3,2,1,3,68,2.096938859,8,0,0,0,2
23712,1000023712,7,2,7,3,3,3,4,26,3.78494869,32,0,0,0,2
23713,1000023713,1,2,7,2,7,0,5,23,1.966156593,14,0,0,0,1
23714,1000023714,7,3,6,2,8,1,5,409,0.491569861,0,0,0,0,1
23715,1000023715,2,1,5,1,2,0,1,21,5.719519945,28,0,0,0,2
23716,1000023716,4,1,2,2,3,2,2,40,1.357461846,27,1,0,0,2
23717,1000023717,2,2,3,3,6,1,5,51,6.659586257,6,0,0,0,2
23718,1000023718,4,1,3,2,2,1,1,36,4.19138778,35,0,0,0,2
23719,1000023719,4,2,2,1,4,0,2,61,5.026657592,0,0,0,0,2
23720,1000023720,2,2,2,1,3,1,4,103,10.56568155,0,0,0,0,2
23721,1000023721,4,2,3,2,2,0,4,211,14.50431017,0,0,0,1,3
23722,1000023722,1,1,7,2,1,1,6,9,7.861140727,24,0,0,0,2
23723,1000023723,2,1,7,1,2,1,3,1,4.147470607,10,0,0,0,1
23724,1000023724,4,3,7,3,9,4,6,284,0.970814431,0,0,0,0,2
23725,1000023725,4,1,7,1,3,2,3,2,12.59450624,11,0,0,0,1
23726,1000023726,6,3,6,2,8,0,5,757,1.730795603,10,0,0,0,2
23727,1000023727,5,3,7,3,8,2,5,339,5.000240705,0,0,0,0,2
23728,1000023728,5,3,7,3,7,4,5,153,0.762741859,0,0,0,0,2
23729,1000023729,4,2,7,3,4,2,5,14,0.779763835,0,0,0,0,1
23730,1000023730,1,1,2,2,1,0,6,1,4.368648973,35,0,0,0,1
23731,1000023731,4,1,7,1,6,3,6,15,2.417441375,0,0,0,0,1
23732,1000023732,6,3,3,2,5,5,2,228,1.104445655,4,0,0,0,2
23733,1000023733,7,2,2,1,2,0,2,16,2.871804004,17,0,0,0,2
23734,1000023734,1,1,3,1,1,1,6,7,2.434303646,0,0,0,0,1
23735,1000023735,1,2,7,3,7,6,5,14,1.705791492,10,0,0,0,1
23736,1000023736,4,2,7,3,7,4,6,33,4.472260715,58,0,0,0,2
23737,1000023737,1,1,1,1,4,2,1,17,4.421205676,42,0,0,0,2
23738,1000023738,5,3,3,2,3,3,5,247,3.336108203,0,0,0,0,2
23739,1000023739,1,2,7,3,2,3,4,95,0.518417078,0,0,0,0,1
23740,1000023740,5,1,7,1,5,2,6,15,0.899394115,0,0,0,0,1
23741,1000023741,1,3,7,3,7,3,3,231,7.408333023,0,0,0,0,2
23742,1000023742,3,1,4,1,1,2,3,2,6.900440953,0,0,0,0,1
23743,1000023743,1,3,3,2,4,3,1,1396,1.541771038,0,0,0,0,2
23744,1000023744,3,2,3,2,3,1,4,78,4.280816695,62,0,0,0,2
23745,1000023745,4,1,4,1,4,2,2,9,1.953825517,9,0,0,0,1
23746,1000023746,5,2,7,3,6,2,6,79,8.451102008,32,0,0,0,3
23747,1000023747,2,3,6,2,9,2,5,758,1.563228805,0,0,0,0,2
23748,1000023748,4,2,5,3,1,1,2,30,1.483157329,0,0,0,0,1
23749,1000023749,2,3,3,2,10,1,1,312,4.129897585,0,0,0,0,2
23750,1000023750,2,3,1,3,8,2,4,1673,2.184440895,0,0,0,0,3
23751,1000023751,3,2,4,2,0,4,4,75,13.52688421,40,0,0,0,3
23752,1000023752,4,3,6,2,7,4,5,115,2.612201058,0,0,0,0,1
23753,1000023753,4,2,5,3,5,0,2,56,2.090149619,0,0,0,0,1
23754,1000023754,1,2,2,1,0,2,3,32,5.092156257,6,0,0,0,2
23755,1000023755,2,1,3,2,1,1,6,7,14.47746254,30,0,0,0,2
23756,1000023756,5,2,3,3,3,3,5,7,0.794899034,11,0,0,0,1
23757,1000023757,5,1,6,1,3,2,1,5,6.293254935,5,0,0,0,2
23758,1000023758,1,1,4,1,0,2,3,6,0.664812143,0,0,0,0,1
23759,1000023759,1,2,7,2,3,4,2,40,9.67782528,13,0,0,0,2
23760,1000023760,5,1,2,2,4,4,6,21,14.03083962,24,0,0,0,2
23761,1000023761,4,3,3,2,8,3,1,2118,6.144327556,0,0,0,0,3
23762,1000023762,3,1,2,1,2,0,3,4,10.21762358,11,0,0,0,1
23763,1000023763,2,3,3,2,7,3,5,184,2.333932147,0,0,0,0,1
23764,1000023764,4,1,6,1,8,3,3,3,8.709220969,0,0,0,0,1
23765,1000023765,5,3,1,3,4,2,2,688,2.53997201,0,0,0,0,3
23766,1000023766,2,2,2,1,5,3,3,47,1.293045301,0,0,0,0,1
23767,1000023767,4,1,3,2,4,1,5,2,3.195516549,0,0,0,0,1
23768,1000023768,3,2,3,3,1,2,3,164,2.924618374,8,0,0,0,2
23769,1000023769,5,1,7,1,3,5,6,5,2.096940589,0,0,0,0,1
23770,1000023770,2,1,2,2,1,1,5,20,4.618507463,2,0,0,0,1
23771,1000023771,3,3,6,2,5,4,4,464,33.34793711,0,0,0,0,3
23772,1000023772,2,2,2,1,2,3,2,28,2.804549158,0,0,0,0,1
23773,1000023773,2,3,7,3,12,2,2,233,0.0,0,0,0,0,2
23774,1000023774,1,2,4,2,5,1,6,19,3.489215067,12,0,0,0,1
23775,1000023775,2,2,3,2,5,1,5,21,1.160078054,10,0,0,0,2
23776,1000023776,2,1,2,2,2,0,1,89,3.081638676,12,0,0,0,2
23777,1000023777,1,2,7,3,3,4,5,21,0.579163553,16,0,0,0,2
23778,1000023778,2,2,5,3,4,1,1,95,5.905495174,23,0,0,0,3
23779,1000023779,3,3,1,3,12,7,3,221,0.870992726,21,0,0,0,3
23780,1000023780,5,3,3,2,8,1,6,308,4.407801877,25,0,0,0,3
23781,1000023781,3,2,5,3,4,2,1,77,2.516363935,11,0,0,0,2
23782,1000023782,4,1,7,1,1,2,3,14,2.199547447,0,0,0,0,1
23783,1000023783,3,2,2,2,1,2,6,21,0.817017015,0,0,0,0,1
23784,1000023784,3,3,3,2,7,9,4,314,2.418180931,0,0,0,0,2
23785,1000023785,2,2,2,2,4,1,5,36,1.165643129,5,0,0,0,2
23786,1000023786,2,2,2,2,5,0,6,123,2.342080653,13,0,0,0,2
23787,1000023787,1,3,6,2,5,2,5,291,5.295701809,23,0,0,0,2
23788,1000023788,2,3,3,2,11,5,1,272,4.36730917,23,0,0,0,3
23789,1000023789,4,2,5,3,4,1,5,14,0.727930453,0,0,0,0,1
23790,1000023790,5,1,3,2,4,0,5,3,0.07442193,15,0,0,0,1
23791,1000023791,5,1,7,2,1,1,3,7,3.410359729,0,0,0,0,1
23792,1000023792,1,2,5,3,4,0,2,166,7.596577313,6,0,0,0,3
23793,1000023793,3,2,4,2,7,2,6,16,3.220587931,25,0,0,0,2
23794,1000023794,5,3,1,3,10,4,2,396,1.442640253,0,1,0,0,3
23795,1000023795,4,2,2,2,0,3,6,42,4.003487103,21,0,0,0,2
23796,1000023796,1,3,7,3,14,4,3,304,2.478688825,0,0,0,0,2
23797,1000023797,1,3,1,3,5,4,4,521,4.683759901,0,0,0,0,2
23798,1000023798,4,3,1,3,11,4,6,788,13.54949072,0,0,0,0,3
23799,1000023799,3,1,7,1,4,0,5,7,1.766691738,14,0,0,0,2
23800,1000023800,6,1,4,1,0,0,1,71,4.775876277,0,0,0,0,1
23801,1000023801,1,2,7,2,1,0,5,5,2.278299644,0,0,0,0,1
23802,1000023802,5,3,6,2,1,1,3,264,5.70361815,1,0,0,0,2
23803,1000023803,1,1,2,2,2,0,1,17,9.545835702,0,0,0,0,1
23804,1000023804,5,2,2,1,1,1,6,31,3.374845747,27,0,0,0,2
23805,1000023805,1,1,7,2,4,0,3,2,1.364114461,21,0,0,0,1
23806,1000023806,4,3,7,3,8,2,4,779,12.28539993,61,0,0,0,3
23807,1000023807,1,3,6,2,3,3,4,474,2.876914482,40,0,0,0,3
23808,1000023808,3,3,6,2,3,2,1,561,12.0990859,21,0,0,0,3
23809,1000023809,3,2,7,2,3,1,3,87,2.79683516,3,0,0,0,2
